elapsed_sec,policy_version,last_batch_reward_mean,rolling_reward_mean,last_batch_steps,last_batch_trajectories
1174.71,487,464.3671875,462.0045483043976,59472,128
1175.74,487,464.3671875,462.0045483043976,59472,128
1176.77,487,464.3671875,462.0045483043976,59472,128
1177.81,487,464.3671875,462.0045483043976,59472,128
1178.86,488,454.796875,461.28378097395785,58251,128
1179.91,488,454.796875,461.28378097395785,58251,128
1180.96,488,454.796875,461.28378097395785,58251,128
1181.99,488,454.796875,461.28378097395785,58251,128
1183.03,489,474.8359375,462.63899662656206,60807,128
1184.08,489,474.8359375,462.63899662656206,60807,128
1185.11,489,474.8359375,462.63899662656206,60807,128
1186.13,489,474.8359375,462.63899662656206,60807,128
1187.16,490,469.7265625,463.3477532139059,60155,128
1188.18,490,469.7265625,463.3477532139059,60155,128
1189.21,490,469.7265625,463.3477532139059,60155,128
1190.25,490,469.7265625,463.3477532139059,60155,128
1191.29,491,465.703125,463.5832903925153,59642,128
1192.29,491,465.703125,463.5832903925153,59642,128
1193.36,491,465.703125,463.5832903925153,59642,128
1194.42,491,465.703125,463.5832903925153,59642,128
1195.45,491,465.703125,463.5832903925153,59642,128
1196.49,492,463.7109375,463.5960551032638,59389,128
1197.79,492,463.7109375,463.5960551032638,59389,128
1198.84,492,463.7109375,463.5960551032638,59389,128
1199.89,492,463.7109375,463.5960551032638,59389,128
1200.94,492,463.7109375,463.5960551032638,59389,128
1201.99,493,463.0625,463.5426995929374,59299,128
1203.02,493,463.0625,463.5426995929374,59299,128
1204.11,493,463.0625,463.5426995929374,59299,128
1205.16,493,463.0625,463.5426995929374,59299,128
1206.21,493,463.0625,463.5426995929374,59299,128
1207.26,493,463.0625,463.5426995929374,59299,128
1208.31,493,463.0625,463.5426995929374,59299,128
1209.35,494,457.6796875,462.9563983836437,58614,128
1210.40,494,457.6796875,462.9563983836437,58614,128
1211.42,494,457.6796875,462.9563983836437,58614,128
1212.46,494,457.6796875,462.9563983836437,58614,128
1213.50,495,458.265625,462.4873210452794,58690,128
1214.63,495,458.265625,462.4873210452794,58690,128
1215.66,495,458.265625,462.4873210452794,58690,128
1219.24,496,466.1484375,462.85343269075145,59697,128
1336.59,496,466.1484375,462.85343269075145,59697,128
1337.67,496,466.1484375,462.85343269075145,59697,128
1338.73,496,466.1484375,462.85343269075145,59697,128
1339.76,496,466.1484375,462.85343269075145,59697,128
1340.79,496,466.1484375,462.85343269075145,59697,128
1341.87,496,466.1484375,462.85343269075145,59697,128
1342.95,496,466.1484375,462.85343269075145,59697,128
1343.98,496,466.1484375,462.85343269075145,59697,128
1345.05,496,466.1484375,462.85343269075145,59697,128
1346.11,497,470.0390625,463.5719956716763,60193,128
1347.12,497,470.0390625,463.5719956716763,60193,128
